375,9595321,2019-01-13 07:38:36+00,15.38899994,-61.64746857
376,9595321,2019-01-13 07:29:45+00,15.35735035,-61.65814972
377,9595321,2019-01-13 07:15:57+00,15.30726624,-61.65571594
378,9595321,2019-01-13 07:04:07+00,15.26586628,-61.63791656
379,9595321,2019-01-13 06:56:36+00,15.2395668,-61.62668228
380,9595321,2019-01-13 06:38:07+00,15.17358303,-61.59848404
381,9595321,2019-01-13 06:22:09+00,15.11991692,-61.57564926
382,9632179,2019-01-13 06:20:07+00,41.44333267,-9.778333664
383,9632179,2019-01-13 06:14:29+00,41.41568375,-9.778650284
384,9595321,2019-01-13 06:12:08+00,15.08975029,-61.56253433
385,9595321,2019-01-13 06:01:48+00,15.05895042,-61.54935074
386,9595321,2019-01-13 05:46:50+00,15.01445007,-61.53020096
387,9595321,2019-01-13 05:32:08+00,14.97054958,-61.5112648
388,9595321,2019-01-13 05:21:18+00,14.93801689,-61.49736786
389,9595321,2019-01-13 04:55:29+00,14.85980034,-61.46360016
390,9247455,2019-01-13 04:46:57+00,11.72945213,74.4560318
391,9632179,2019-01-13 04:40:51+00,40.95333481,-9.778333664
392,9632179,2019-01-13 04:34:58+00,40.92491531,-9.780833244
393,9595321,2019-01-13 04:30:06+00,14.77353287,-61.41559982
394,9247455,2019-01-13 04:29:57+00,11.68570328,74.49143219
395,9595321,2019-01-13 04:03:53+00,14.71008301,-61.32583237
396,9632179,2019-01-13 03:32:05+00,40.61273193,-9.791383743
397,9632179,2019-01-13 03:25:17+00,40.57881546,-9.792233467
398,9595321,2019-01-13 03:24:52+00,14.62361622,-61.21061707
399,9595321,2019-01-13 03:03:01+00,14.59048367,-61.13881683
400,9632179,2019-01-13 02:52:05+00,40.41271591,-9.795166969
401,9595321,2019-01-13 02:36:41+00,14.59634972,-61.0622673
402,9595321,2019-01-13 02:11:27+00,14.60001659,-61.06124878
403,9247455,2019-01-13 01:48:38+00,11.23877525,74.74899292
404,9632179,2019-01-13 01:41:53+00,40.05675125,-9.807366371
405,9595321,2019-01-13 01:41:27+00,14.60001659,-61.06124878
406,9632179,2019-01-13 01:11:36+00,39.90435028,-9.825266838
407,9595321,2019-01-13 01:11:24+00,14.60004997,-61.06129837
408,9595321,2019-01-13 00:41:27+00,14.60001659,-61.06126785
409,9632179,2019-01-13 00:19:00+00,39.63966751,-9.823233604
410,9632179,2019-01-13 00:12:42+00,39.60816574,-9.822649956
411,9595321,2019-01-13 00:11:25+00,14.60001659,-61.06124878
412,9595321,2019-01-13 00:05:25+00,14.60001659,-61.06126785
413,9632179,2019-01-13 00:02:12+00,39.55540085,-9.82199955
414,9632179,2019-01-12 23:57:00+00,39.52936554,-9.821566582
